x,y,z,confidence,hand,gesture
-0.05061257630586624,0.05400381609797478,0.05400381609797478,0.9715427756309509,Right,invalid
-0.04748348891735077,0.0583326518535614,0.0583326518535614,0.9695240259170532,Right,invalid
-0.049590639770030975,0.0573604591190815,0.0573604591190815,0.9654151201248169,Right,invalid
-0.04806410148739815,0.0564555786550045,0.0564555786550045,0.9673928618431091,Right,invalid
-0.050223249942064285,0.05676098167896271,0.05676098167896271,0.9660279154777527,Right,invalid
-0.052244894206523895,0.05867808312177658,0.05867808312177658,0.9739633202552795,Right,invalid
-0.052976880222558975,0.05874437838792801,0.05874437838792801,0.9751580953598022,Right,invalid
-0.0540391206741333,0.058104537427425385,0.058104537427425385,0.9742571711540222,Right,invalid
-0.05629492178559303,0.05886603519320488,0.05886603519320488,0.9732276797294617,Right,invalid
-0.05659545958042145,0.05792670696973801,0.05792670696973801,0.96760094165802,Right,invalid
-0.058133676648139954,0.057480890303850174,0.057480890303850174,0.977088451385498,Right,invalid
-0.05796352028846741,0.05813197046518326,0.05813197046518326,0.9777973294258118,Right,invalid
-0.05381539836525917,0.05809785798192024,0.05809785798192024,0.9788431525230408,Right,invalid
-0.05323857069015503,0.05848929286003113,0.05848929286003113,0.9713626503944397,Right,invalid
-0.05190557241439819,0.059666626155376434,0.059666626155376434,0.9679101705551147,Right,invalid
-0.05263280123472214,0.062430329620838165,0.062430329620838165,0.9665511250495911,Right,invalid
-0.05226904898881912,0.06404764205217361,0.06404764205217361,0.969651997089386,Right,invalid
-0.05199147015810013,0.06390665471553802,0.06390665471553802,0.9618099927902222,Right,invalid
-0.05393235385417938,0.06434358656406403,0.06434358656406403,0.9658926129341125,Right,invalid
-0.05328817293047905,0.06423113495111465,0.06423113495111465,0.967109203338623,Right,invalid
-0.05318070575594902,0.06375999748706818,0.06375999748706818,0.962887167930603,Right,invalid
-0.052721139043569565,0.062307730317115784,0.062307730317115784,0.9665138721466064,Right,invalid
-0.052851513028144836,0.061989378184080124,0.061989378184080124,0.9632250070571899,Right,invalid
-0.05334353819489479,0.06337372213602066,0.06337372213602066,0.974449098110199,Right,invalid
-0.05371999368071556,0.0637417584657669,0.0637417584657669,0.9740486145019531,Right,invalid
-0.051676373928785324,0.06432529538869858,0.06432529538869858,0.9777926802635193,Right,invalid
-0.05217119678854942,0.06534229218959808,0.06534229218959808,0.9721007943153381,Right,invalid
-0.05223217234015465,0.06527769565582275,0.06527769565582275,0.9772501587867737,Right,invalid
-0.05236409604549408,0.06574098765850067,0.06574098765850067,0.9705587029457092,Right,invalid
-0.052497681230306625,0.06612317264080048,0.06612317264080048,0.9719794392585754,Right,invalid
-0.05104868859052658,0.06800705194473267,0.06800705194473267,0.9753276109695435,Right,invalid
-0.050728242844343185,0.06886185705661774,0.06886185705661774,0.9748486280441284,Right,invalid
-0.048831455409526825,0.06701821088790894,0.06701821088790894,0.9704341888427734,Right,invalid
-0.0469704307615757,0.06695813685655594,0.06695813685655594,0.9694104790687561,Right,invalid
-0.04613594338297844,0.06645984947681427,0.06645984947681427,0.980160653591156,Right,invalid
-0.045881837606430054,0.06705664098262787,0.06705664098262787,0.9746545553207397,Right,invalid
-0.045204371213912964,0.06786410510540009,0.06786410510540009,0.9766121506690979,Right,invalid
-0.045876141637563705,0.06742408871650696,0.06742408871650696,0.9750444889068604,Right,invalid
-0.04440145194530487,0.06799808144569397,0.06799808144569397,0.9770939350128174,Right,invalid
-0.04458625614643097,0.06833843886852264,0.06833843886852264,0.9760584235191345,Right,invalid
-0.045153360813856125,0.06697364151477814,0.06697364151477814,0.9700132608413696,Right,invalid
-0.04469836503267288,0.06647796928882599,0.06647796928882599,0.9720741510391235,Right,invalid
-0.04359986260533333,0.06605285406112671,0.06605285406112671,0.9717588424682617,Right,invalid
-0.044263098388910294,0.0661330372095108,0.0661330372095108,0.9731298089027405,Right,invalid
-0.04397821053862572,0.06566248834133148,0.06566248834133148,0.9651775360107422,Right,invalid
-0.04511032998561859,0.06584954261779785,0.06584954261779785,0.9677786827087402,Right,invalid
-0.046653587371110916,0.0664840042591095,0.0664840042591095,0.9710127115249634,Right,invalid
-0.0472404882311821,0.06482301652431488,0.06482301652431488,0.9729417562484741,Right,invalid
-0.04739953204989433,0.06452533602714539,0.06452533602714539,0.9731888175010681,Right,invalid
-0.04831869900226593,0.06399276107549667,0.06399276107549667,0.9730446338653564,Right,invalid
-0.04905182868242264,0.06415073573589325,0.06415073573589325,0.9724895358085632,Right,invalid
-0.05098773539066315,0.06285311281681061,0.06285311281681061,0.9729576110839844,Right,invalid
-0.05164230987429619,0.06311016529798508,0.06311016529798508,0.9758394360542297,Right,invalid
-0.05319642275571823,0.061669863760471344,0.061669863760471344,0.969746470451355,Right,invalid
-0.0557815320789814,0.06173817440867424,0.06173817440867424,0.9704629182815552,Right,invalid
-0.055911410599946976,0.06062467396259308,0.06062467396259308,0.9697667360305786,Right,invalid
-0.05736918747425079,0.05882888659834862,0.05882888659834862,0.9685384631156921,Right,invalid
-0.05790771543979645,0.05821867287158966,0.05821867287158966,0.9680277705192566,Right,invalid
-0.058591268956661224,0.058205459266901016,0.058205459266901016,0.9625916481018066,Right,invalid
-0.05997603386640549,0.05675756186246872,0.05675756186246872,0.9680542945861816,Right,invalid
-0.06086297333240509,0.05831275135278702,0.05831275135278702,0.9705424308776855,Right,invalid
-0.062428541481494904,0.0561809167265892,0.0561809167265892,0.9676790237426758,Right,invalid
-0.06132078170776367,0.05599886178970337,0.05599886178970337,0.9666885733604431,Right,invalid
-0.061535026878118515,0.05564010143280029,0.05564010143280029,0.9671298861503601,Right,invalid
-0.06143293157219887,0.05544134974479675,0.05544134974479675,0.9670513868331909,Right,invalid
-0.06203224137425423,0.056682221591472626,0.056682221591472626,0.966603696346283,Right,invalid
-0.061457812786102295,0.05617869645357132,0.05617869645357132,0.9696065187454224,Right,invalid
-0.06316138803958893,0.055283959954977036,0.055283959954977036,0.9710167646408081,Right,invalid
-0.06075896695256233,0.05579729378223419,0.05579729378223419,0.9680635929107666,Right,invalid
-0.06160114333033562,0.05675458908081055,0.05675458908081055,0.9710451364517212,Right,invalid
-0.06186443567276001,0.0566369891166687,0.0566369891166687,0.9675191640853882,Right,invalid
-0.06202516704797745,0.056177303194999695,0.056177303194999695,0.9634523391723633,Right,invalid
-0.0610533207654953,0.05631941556930542,0.05631941556930542,0.9668484926223755,Right,invalid
-0.06256472319364548,0.05590960755944252,0.05590960755944252,0.9676275849342346,Right,invalid
-0.062291648238897324,0.05507116764783859,0.05507116764783859,0.972079336643219,Right,invalid
-0.060812003910541534,0.05591892823576927,0.05591892823576927,0.9694211483001709,Right,invalid
-0.060750894248485565,0.05584707111120224,0.05584707111120224,0.9642704725265503,Right,invalid
-0.06170174852013588,0.05547820031642914,0.05547820031642914,0.9619066715240479,Right,invalid
-0.06246654689311981,0.05484363064169884,0.05484363064169884,0.9633804559707642,Right,invalid
-0.06078078970313072,0.054721929132938385,0.054721929132938385,0.9677098393440247,Right,invalid
-0.06116870045661926,0.055747486650943756,0.055747486650943756,0.9696692824363708,Right,invalid
-0.06149010360240936,0.056093987077474594,0.056093987077474594,0.9671107530593872,Right,invalid
-0.060578107833862305,0.05595283582806587,0.05595283582806587,0.9656174778938293,Right,invalid
-0.06062830984592438,0.056076016277074814,0.056076016277074814,0.9629095196723938,Right,invalid
-0.06201222538948059,0.055569007992744446,0.055569007992744446,0.9665599465370178,Right,invalid
-0.05986645072698593,0.05565597116947174,0.05565597116947174,0.9592231512069702,Right,invalid
-0.06043911352753639,0.055688560009002686,0.055688560009002686,0.9632145166397095,Right,invalid
-0.05966712161898613,0.05550343543291092,0.05550343543291092,0.9590421319007874,Right,invalid
-0.0604667067527771,0.055112067610025406,0.055112067610025406,0.960245668888092,Right,invalid
-0.06034295633435249,0.05471452325582504,0.05471452325582504,0.9684298634529114,Right,invalid
-0.05820261687040329,0.05531855300068855,0.05531855300068855,0.9583756923675537,Right,invalid
-0.061397723853588104,0.054833654314279556,0.054833654314279556,0.9612061977386475,Right,invalid
-0.05955979600548744,0.053879037499427795,0.053879037499427795,0.9624033570289612,Right,invalid
-0.05968795344233513,0.05429381877183914,0.05429381877183914,0.9620002508163452,Right,invalid
-0.0606578029692173,0.054040875285863876,0.054040875285863876,0.9531283378601074,Right,invalid
-0.06376073509454727,0.05504365637898445,0.05504365637898445,0.9636304378509521,Right,invalid
-0.07294242829084396,0.04805963486433029,0.04805963486433029,0.9436408877372742,Right,invalid
-0.06693161278963089,0.0375860221683979,0.0375860221683979,0.8121445178985596,Right,invalid
-0.08380646258592606,0.019572680816054344,0.019572680816054344,0.9087033271789551,Right,invalid
0.0032096989452838898,0.06770705431699753,0.06770705431699753,0.994955837726593,Right,invalid
0.0036576110869646072,0.09162049740552902,0.09162049740552902,0.9958244562149048,Right,invalid
0.0031639011576771736,0.08698109537363052,0.08698109537363052,0.9914673566818237,Right,invalid
0.003555871546268463,0.08792847394943237,0.08792847394943237,0.9907203912734985,Right,invalid
0.0021079517900943756,0.08790779113769531,0.08790779113769531,0.9901151061058044,Right,invalid
0.00249454565346241,0.08769125491380692,0.08769125491380692,0.9922124743461609,Right,invalid
0.0014673927798867226,0.08703558146953583,0.08703558146953583,0.9911237955093384,Right,invalid
0.0015119612216949463,0.08870658278465271,0.08870658278465271,0.9917402863502502,Right,invalid
0.0026618661358952522,0.08801233023405075,0.08801233023405075,0.9924008250236511,Right,invalid
0.003387308679521084,0.08848680555820465,0.08848680555820465,0.9910383820533752,Right,invalid
0.001970352604985237,0.08879262208938599,0.08879262208938599,0.9913092851638794,Right,invalid
0.0032027848064899445,0.0863320380449295,0.0863320380449295,0.9920282363891602,Right,invalid
0.003263321705162525,0.08690698444843292,0.08690698444843292,0.9920860528945923,Right,invalid
0.002658904530107975,0.08614558726549149,0.08614558726549149,0.9932061433792114,Right,invalid
0.0019219834357500076,0.0860811397433281,0.0860811397433281,0.9933101534843445,Right,invalid
0.0022346042096614838,0.08776498585939407,0.08776498585939407,0.9933484196662903,Right,invalid
0.0026454217731952667,0.08623336255550385,0.08623336255550385,0.9926737546920776,Right,invalid
0.0025449832901358604,0.08699415624141693,0.08699415624141693,0.9918174743652344,Right,invalid
0.003578905016183853,0.08605744689702988,0.08605744689702988,0.9926396608352661,Right,invalid
0.0039275214076042175,0.08783278614282608,0.08783278614282608,0.9924725294113159,Right,invalid
0.003318863920867443,0.08710592985153198,0.08710592985153198,0.9918084144592285,Right,invalid
0.003766346722841263,0.08747101575136185,0.08747101575136185,0.9925273656845093,Right,invalid
0.0029951147735118866,0.08528789132833481,0.08528789132833481,0.9932464957237244,Right,invalid
0.0026901820674538612,0.08750660717487335,0.08750660717487335,0.9910421967506409,Right,invalid
0.002865259535610676,0.08637961745262146,0.08637961745262146,0.9923902153968811,Right,invalid
0.0029456503689289093,0.08557216078042984,0.08557216078042984,0.9914125204086304,Right,invalid
0.003049159422516823,0.0849035307765007,0.0849035307765007,0.9912452697753906,Right,invalid
0.002283071167767048,0.08559767156839371,0.08559767156839371,0.9888061881065369,Right,invalid
0.002657839097082615,0.08693913370370865,0.08693913370370865,0.991776704788208,Right,invalid
0.002367759123444557,0.08652392774820328,0.08652392774820328,0.991899847984314,Right,invalid
0.0011906418949365616,0.08587571978569031,0.08587571978569031,0.9919641613960266,Right,invalid
0.0010259132832288742,0.08579392731189728,0.08579392731189728,0.9913020730018616,Right,invalid
0.0015956694260239601,0.08626499027013779,0.08626499027013779,0.9899317622184753,Right,invalid
0.002359154634177685,0.0855928361415863,0.0855928361415863,0.9904167056083679,Right,invalid
0.0018759621307253838,0.08602717518806458,0.08602717518806458,0.9914501309394836,Right,invalid
0.0010274099186062813,0.08685420453548431,0.08685420453548431,0.9925518035888672,Right,invalid
0.00022679753601551056,0.08876800537109375,0.08876800537109375,0.9896746277809143,Right,invalid
-0.0016563571989536285,0.08891119807958603,0.08891119807958603,0.9896681904792786,Right,invalid
0.0025280890986323357,0.09023969620466232,0.09023969620466232,0.989078938961029,Right,invalid
0.004429920576512814,0.09269530326128006,0.09269530326128006,0.9847545027732849,Right,invalid
0.006327390670776367,0.09224098920822144,0.09224098920822144,0.989324688911438,Right,invalid
0.0028099380433559418,0.09309335052967072,0.09309335052967072,0.9888713359832764,Right,invalid
0.0015031062066555023,0.09263284504413605,0.09263284504413605,0.9899671673774719,Right,invalid
0.0029956307262182236,0.09292852133512497,0.09292852133512497,0.9909176230430603,Right,invalid
0.0022219326347112656,0.09319446235895157,0.09319446235895157,0.9902086853981018,Right,invalid
0.005056494846940041,0.0918896496295929,0.0918896496295929,0.9931317567825317,Right,invalid
0.004107927903532982,0.0926489382982254,0.0926489382982254,0.9924618005752563,Right,invalid
0.005229858681559563,0.09217996150255203,0.09217996150255203,0.9909465909004211,Right,invalid
0.006123945116996765,0.09157603979110718,0.09157603979110718,0.9927281737327576,Right,invalid
0.0068151578307151794,0.09158672392368317,0.09158672392368317,0.9933595657348633,Right,invalid
0.005127592012286186,0.09141170978546143,0.09141170978546143,0.9929504990577698,Right,invalid
0.005447378382086754,0.08890468627214432,0.08890468627214432,0.994243860244751,Right,invalid
0.006009230390191078,0.08689085394144058,0.08689085394144058,0.9935433864593506,Right,invalid
0.0052724312990903854,0.08744731545448303,0.08744731545448303,0.9956424236297607,Right,invalid
0.00792747549712658,0.08854425698518753,0.08854425698518753,0.9951032400131226,Right,invalid
0.007815169170498848,0.08908437937498093,0.08908437937498093,0.9962312579154968,Right,invalid
0.008297018706798553,0.09054180979728699,0.09054180979728699,0.9963365197181702,Right,invalid
0.0084405317902565,0.08948129415512085,0.08948129415512085,0.9957850575447083,Right,invalid
0.008084755390882492,0.08959612250328064,0.08959612250328064,0.9952956438064575,Right,invalid
0.007696069777011871,0.09032426029443741,0.09032426029443741,0.9953043460845947,Right,invalid
0.008408697322010994,0.09031031280755997,0.09031031280755997,0.994633674621582,Right,invalid
0.008662013337016106,0.08831021934747696,0.08831021934747696,0.9948077201843262,Right,invalid
0.008338717743754387,0.08835763484239578,0.08835763484239578,0.9941826462745667,Right,invalid
0.008570320904254913,0.08850748091936111,0.08850748091936111,0.9949473142623901,Right,invalid
0.00891847163438797,0.0864342525601387,0.0864342525601387,0.9933803081512451,Right,invalid
0.008479909971356392,0.08567067235708237,0.08567067235708237,0.9949279427528381,Right,invalid
0.005864493548870087,0.08784791082143784,0.08784791082143784,0.9925107955932617,Right,invalid
0.0062818583101034164,0.08642879873514175,0.08642879873514175,0.9940140247344971,Right,invalid
0.0068336110562086105,0.08708836883306503,0.08708836883306503,0.9922908544540405,Right,invalid
0.00542498379945755,0.08872172236442566,0.08872172236442566,0.9922202229499817,Right,invalid
0.005595171824097633,0.08703428506851196,0.08703428506851196,0.9932760000228882,Right,invalid
0.007410911843180656,0.09027108550071716,0.09027108550071716,0.9939665198326111,Right,invalid
0.007403956726193428,0.08892185240983963,0.08892185240983963,0.9925076365470886,Right,invalid
0.008293742313981056,0.08953350782394409,0.08953350782394409,0.991849422454834,Right,invalid
0.007270554080605507,0.08982503414154053,0.08982503414154053,0.9921587109565735,Right,invalid
0.008245930075645447,0.08752970397472382,0.08752970397472382,0.9913759231567383,Right,invalid
0.0075223855674266815,0.08664780855178833,0.08664780855178833,0.9911336302757263,Right,invalid
0.006669033318758011,0.0863092914223671,0.0863092914223671,0.9902805685997009,Right,invalid
0.007087495177984238,0.08826116472482681,0.08826116472482681,0.9885969758033752,Right,invalid
0.006498036906123161,0.08909815549850464,0.08909815549850464,0.9910823702812195,Right,invalid
0.0067879818379879,0.09004086256027222,0.09004086256027222,0.9923973679542542,Right,invalid
0.006778333336114883,0.08979716897010803,0.08979716897010803,0.9923663139343262,Right,invalid
0.006936937570571899,0.08823195844888687,0.08823195844888687,0.9919080138206482,Right,invalid
0.00638338178396225,0.09032689034938812,0.09032689034938812,0.9914005398750305,Right,invalid
0.007069967687129974,0.08926543593406677,0.08926543593406677,0.9901687502861023,Right,invalid
0.006454866379499435,0.0892271175980568,0.0892271175980568,0.9889877438545227,Right,invalid
0.007042525336146355,0.09042952954769135,0.09042952954769135,0.9911088943481445,Right,invalid
0.007780086249113083,0.08912800997495651,0.08912800997495651,0.9895138144493103,Right,invalid
0.007109548896551132,0.08777766674757004,0.08777766674757004,0.9888772368431091,Right,invalid
0.007803577929735184,0.08784269541501999,0.08784269541501999,0.988165020942688,Right,invalid
0.007565116509795189,0.08621608465909958,0.08621608465909958,0.9858747720718384,Right,invalid
0.008384795859456062,0.08409689366817474,0.08409689366817474,0.9857174754142761,Right,invalid
0.007428200915455818,0.08491438627243042,0.08491438627243042,0.9877886176109314,Right,invalid
0.006711406633257866,0.08385954797267914,0.08385954797267914,0.9864404797554016,Right,invalid
0.0068067144602537155,0.0831436738371849,0.0831436738371849,0.9828034043312073,Right,invalid
0.006706792861223221,0.08321883529424667,0.08321883529424667,0.9848480224609375,Right,invalid
0.007067032158374786,0.08421732485294342,0.08421732485294342,0.9830340147018433,Right,invalid
0.008000465109944344,0.08390869945287704,0.08390869945287704,0.9852082133293152,Right,invalid
0.007402749732136726,0.08470243215560913,0.08470243215560913,0.9852647185325623,Right,invalid
0.008599009364843369,0.08438493311405182,0.08438493311405182,0.9823213219642639,Right,invalid
0.00823203008621931,0.08331348747015,0.08331348747015,0.9879580140113831,Right,invalid
0.008463127538561821,0.08512939512729645,0.08512939512729645,0.9867047667503357,Right,invalid
0.007943607866764069,0.08465944230556488,0.08465944230556488,0.9878255724906921,Right,invalid
0.007222674787044525,0.08283664286136627,0.08283664286136627,0.9833823442459106,Right,invalid
0.008224913850426674,0.0843859538435936,0.0843859538435936,0.9854975938796997,Right,invalid
0.008311886340379715,0.08453603833913803,0.08453603833913803,0.9845865964889526,Right,invalid
0.007849838584661484,0.08349315077066422,0.08349315077066422,0.9869303107261658,Right,invalid
0.006880816072225571,0.08348791301250458,0.08348791301250458,0.9856926202774048,Right,invalid
0.007266256958246231,0.08427569270133972,0.08427569270133972,0.9878121614456177,Right,invalid
0.006774934008717537,0.08362223953008652,0.08362223953008652,0.9912112355232239,Right,invalid
0.0074983686208724976,0.08458781242370605,0.08458781242370605,0.9890273809432983,Right,invalid
0.007314266636967659,0.0852237418293953,0.0852237418293953,0.9877612590789795,Right,invalid
0.008622423745691776,0.0844995379447937,0.0844995379447937,0.9892213344573975,Right,invalid
0.006874045357108116,0.08443143963813782,0.08443143963813782,0.9876946806907654,Right,invalid
0.007912108674645424,0.0855766162276268,0.0855766162276268,0.9838710427284241,Right,invalid
0.008037764579057693,0.08202215284109116,0.08202215284109116,0.9880222082138062,Right,invalid
0.00870012678205967,0.08434311300516129,0.08434311300516129,0.9851090312004089,Right,invalid
0.008895782753825188,0.08267432451248169,0.08267432451248169,0.9854012727737427,Right,invalid
0.012403921224176884,0.08465296030044556,0.08465296030044556,0.9896966218948364,Right,invalid
0.012817533686757088,0.08340274542570114,0.08340274542570114,0.9895879030227661,Right,invalid
0.01287790946662426,0.08515190333127975,0.08515190333127975,0.9896579384803772,Right,invalid
0.014106015674769878,0.08349939435720444,0.08349939435720444,0.9884825944900513,Right,invalid
0.014570198021829128,0.08435221761465073,0.08435221761465073,0.9876490235328674,Right,invalid
0.014428181573748589,0.0849294662475586,0.0849294662475586,0.9876272678375244,Right,invalid
0.016079071909189224,0.08411812782287598,0.08411812782287598,0.9870338439941406,Right,invalid
0.017550181597471237,0.08326169848442078,0.08326169848442078,0.9861412048339844,Right,invalid
0.01784708723425865,0.08426371961832047,0.08426371961832047,0.9878161549568176,Right,invalid
0.018926681950688362,0.08398362249135971,0.08398362249135971,0.9873195886611938,Right,invalid
0.018872324377298355,0.08327268809080124,0.08327268809080124,0.9875706434249878,Right,invalid
0.02036309987306595,0.083699531853199,0.083699531853199,0.9865970611572266,Right,invalid
0.02032453566789627,0.08537863940000534,0.08537863940000534,0.9886506199836731,Right,invalid
0.02143106609582901,0.08336859941482544,0.08336859941482544,0.9859999418258667,Right,invalid
0.022334430366754532,0.08435485512018204,0.08435485512018204,0.9850000739097595,Right,invalid
0.02428027056157589,0.08238758891820908,0.08238758891820908,0.9833777546882629,Right,invalid
0.023499969393014908,0.08106764405965805,0.08106764405965805,0.983677864074707,Right,invalid
0.02421995997428894,0.0834885686635971,0.0834885686635971,0.9865472912788391,Right,invalid
0.024190198630094528,0.08165378868579865,0.08165378868579865,0.984163224697113,Right,invalid
0.02555106393992901,0.08144515752792358,0.08144515752792358,0.9829971194267273,Right,invalid
0.027245068922638893,0.08238521218299866,0.08238521218299866,0.9834120869636536,Right,invalid
0.028451602905988693,0.08316510170698166,0.08316510170698166,0.9822765588760376,Right,invalid
0.028242914006114006,0.08244218677282333,0.08244218677282333,0.9834387898445129,Right,invalid
0.030505090951919556,0.08248358964920044,0.08248358964920044,0.9841718673706055,Right,invalid
0.030263248831033707,0.08132060617208481,0.08132060617208481,0.9854893088340759,Right,invalid
0.030396420508623123,0.08009853959083557,0.08009853959083557,0.9856746196746826,Right,invalid
0.03207220509648323,0.08026954531669617,0.08026954531669617,0.9871796369552612,Right,invalid
0.03180335834622383,0.0793648213148117,0.0793648213148117,0.9848107099533081,Right,invalid
0.03099001944065094,0.07884597778320312,0.07884597778320312,0.9861075282096863,Right,invalid
0.03143922612071037,0.08150266110897064,0.08150266110897064,0.9818283915519714,Right,invalid
0.032281506806612015,0.07901116460561752,0.07901116460561752,0.9817296862602234,Right,invalid
0.0329262912273407,0.07940167188644409,0.07940167188644409,0.9834967255592346,Right,invalid
0.0327480286359787,0.07823118567466736,0.07823118567466736,0.9794301390647888,Right,invalid
0.03454914689064026,0.08066629618406296,0.08066629618406296,0.983715295791626,Right,invalid
0.03629239648580551,0.08155998587608337,0.08155998587608337,0.9844388961791992,Right,invalid
0.03580529987812042,0.07968495786190033,0.07968495786190033,0.9866536259651184,Right,invalid
0.03663363680243492,0.07978510856628418,0.07978510856628418,0.9837186336517334,Right,invalid
0.03723359853029251,0.07830391824245453,0.07830391824245453,0.9824649095535278,Right,invalid
0.038206007331609726,0.07735781371593475,0.07735781371593475,0.9839634895324707,Right,invalid
0.039503708481788635,0.077782541513443,0.077782541513443,0.9814597964286804,Right,invalid
0.04045403376221657,0.08014710247516632,0.08014710247516632,0.9831004738807678,Right,invalid
0.03848310932517052,0.07642126083374023,0.07642126083374023,0.9793848395347595,Right,invalid
0.04104893282055855,0.07723212242126465,0.07723212242126465,0.9837159514427185,Right,invalid
0.04178597778081894,0.07699453085660934,0.07699453085660934,0.9828097224235535,Right,invalid
0.041983187198638916,0.07693205773830414,0.07693205773830414,0.9827972650527954,Right,invalid
0.043763354420661926,0.07588711380958557,0.07588711380958557,0.9830206036567688,Right,invalid
0.0459764301776886,0.07655058801174164,0.07655058801174164,0.9878205060958862,Right,invalid
0.046629905700683594,0.07737509906291962,0.07737509906291962,0.9877639412879944,Right,invalid
0.046920061111450195,0.07729004323482513,0.07729004323482513,0.9870664477348328,Right,invalid
0.0472167432308197,0.0764496922492981,0.0764496922492981,0.9867140054702759,Right,invalid
0.047748081386089325,0.07580246776342392,0.07580246776342392,0.9831275939941406,Right,invalid
0.047839246690273285,0.07521606981754303,0.07521606981754303,0.9847681522369385,Right,invalid
0.04854315519332886,0.07220029830932617,0.07220029830932617,0.9833202958106995,Right,invalid
0.04969852417707443,0.07173928618431091,0.07173928618431091,0.9853991866111755,Right,invalid
0.05170207843184471,0.07123992592096329,0.07123992592096329,0.9837918281555176,Right,invalid
0.05115370824933052,0.06963785737752914,0.06963785737752914,0.9845200181007385,Right,invalid
0.051749300211668015,0.06780145317316055,0.06780145317316055,0.9797362089157104,Right,invalid
0.05354848504066467,0.06797254085540771,0.06797254085540771,0.9794797301292419,Right,invalid
0.052186403423547745,0.06770237535238266,0.06770237535238266,0.9752095341682434,Right,invalid
0.05216091871261597,0.06545644998550415,0.06545644998550415,0.9746573567390442,Right,invalid
0.0526563934981823,0.06548789888620377,0.06548789888620377,0.9694793224334717,Right,invalid
0.05311063304543495,0.06629806756973267,0.06629806756973267,0.9759942293167114,Right,invalid
0.0525522381067276,0.0641975924372673,0.0641975924372673,0.9713135957717896,Right,invalid
0.052591871470212936,0.06288457661867142,0.06288457661867142,0.9705770611763,Right,invalid
0.05379913002252579,0.062182601541280746,0.062182601541280746,0.972190260887146,Right,invalid
0.05314813554286957,0.06149119883775711,0.06149119883775711,0.9680004119873047,Right,invalid
0.05517728254199028,0.06246950104832649,0.06246950104832649,0.965968132019043,Right,invalid
0.054958757013082504,0.06165775656700134,0.06165775656700134,0.9681157469749451,Right,invalid
0.05157075449824333,0.057066746056079865,0.057066746056079865,0.9544423818588257,Right,invalid
0.05367742106318474,0.05728038027882576,0.05728038027882576,0.9591183662414551,Right,invalid
0.053637728095054626,0.058545585721731186,0.058545585721731186,0.9523581266403198,Right,invalid
0.05406855791807175,0.058135006576776505,0.058135006576776505,0.9630432724952698,Right,invalid
0.05332731083035469,0.05556444078683853,0.05556444078683853,0.9536259770393372,Right,invalid
0.05333966389298439,0.05606229603290558,0.05606229603290558,0.960990309715271,Right,invalid
0.05453735217452049,0.05783071741461754,0.05783071741461754,0.9612310528755188,Right,invalid
0.056028757244348526,0.05954157933592796,0.05954157933592796,0.9590438604354858,Right,invalid
0.053698036819696426,0.05647580325603485,0.05647580325603485,0.9528819918632507,Right,invalid
0.0538681335747242,0.05825277790427208,0.05825277790427208,0.9591318368911743,Right,invalid
0.05296006053686142,0.05704795941710472,0.05704795941710472,0.9459618330001831,Right,invalid
0.053197115659713745,0.05791410803794861,0.05791410803794861,0.9572092294692993,Right,invalid
0.053349003195762634,0.05998663231730461,0.05998663231730461,0.9655801653862,Right,invalid
0.0562216155230999,0.06402818113565445,0.06402818113565445,0.973659873008728,Right,invalid
0.05335833504796028,0.06573958694934845,0.06573958694934845,0.9806541800498962,Right,invalid
0.0542035736143589,0.05738341435790062,0.05738341435790062,0.9778092503547668,Right,invalid
0.05914050340652466,0.05491171032190323,0.05491171032190323,0.954388439655304,Right,invalid
0.06751633435487747,0.057198990136384964,0.057198990136384964,0.961846649646759,Right,invalid
0.07296909391880035,0.058774951845407486,0.058774951845407486,0.9823771715164185,Right,invalid
0.06984028220176697,0.057508084923028946,0.057508084923028946,0.9837727546691895,Right,invalid
0.0727263018488884,0.05189342051744461,0.05189342051744461,0.9755780696868896,Right,invalid
-0.06492585688829422,-0.009203501045703888,-0.009203501045703888,0.9460946321487427,Right,invalid
-0.08102986961603165,-0.015251164324581623,-0.015251164324581623,0.9905083179473877,Right,invalid
-0.08313297480344772,-0.01378109585493803,-0.01378109585493803,0.9868841767311096,Right,invalid
-0.0823531299829483,-0.016649499535560608,-0.016649499535560608,0.9846318960189819,Right,invalid
-0.07897374778985977,-0.015323864296078682,-0.015323864296078682,0.9734463691711426,Right,invalid
-0.08366360515356064,-0.014603568241000175,-0.014603568241000175,0.9724539518356323,Right,invalid
-0.08013644069433212,-0.014218172058463097,-0.014218172058463097,0.9738463759422302,Right,invalid
-0.0801694244146347,-0.013152891770005226,-0.013152891770005226,0.9733482599258423,Right,invalid
-0.07780627906322479,-0.010826369747519493,-0.010826369747519493,0.96754390001297,Right,invalid
-0.07702487707138062,-0.011060329154133797,-0.011060329154133797,0.954572319984436,Right,invalid
-0.07700531929731369,-0.008936939761042595,-0.008936939761042595,0.9501606822013855,Right,invalid
-0.07706388831138611,-0.011344202794134617,-0.011344202794134617,0.947658360004425,Right,invalid
-0.07841906696557999,-0.008782262913882732,-0.008782262913882732,0.9289447665214539,Right,invalid
-0.07939926534891129,-0.01059351209551096,-0.01059351209551096,0.9441778659820557,Right,invalid
-0.07930506020784378,-0.011477160267531872,-0.011477160267531872,0.9537553191184998,Right,invalid
